,Price US Soybean Meal,Volume US Soybean Meal,Price Feeder Cattle,Volume Feeder Cattle,Price Live Cattle,Volume Live Cattle,Price US Corn,Volume US Corn,Price US Soybean Oil,Volume US Soybean Oil,Price US Soybeans,Volume US Soybeans,Price US Wheat,Volume US Wheat,lag1,lag2,lag3
13/07/1990,-0.930591753,-0.859199801,-0.680619302,-0.129745298,-0.740557136,-0.055647573,-0.622347106,-0.816881806,-0.645456193,-0.51823118,-0.802189812,0,-0.925999922,0,0,0,0
16/07/1990,-0.963669211,-0.837310195,-0.681801764,-0.118154728,-0.740557136,-0.276558134,-0.656722268,-0.755170441,-0.644736423,-0.476638006,-0.841170613,0,-0.95039901,0,0,0,0
17/07/1990,-0.970685641,-0.815941771,-0.685822137,-0.564391704,-0.733687379,-0.146548569,-0.671454481,-0.751507209,-0.647615505,-0.519572895,-0.847917291,0,-0.954465525,0,0,0,0
18/07/1990,-0.951641044,-0.84408555,-0.682274749,-0.616549272,-0.709643228,-0.155004476,-0.681275956,-0.777572512,-0.657692294,-0.420285963,-0.832924675,0,-0.95853204,0,0,0,0
19/07/1990,-0.934601142,-0.853466809,-0.682984227,-0.767226693,-0.713765083,-0.549261123,-0.687823606,-0.812936788,-0.667049313,-0.469258572,-0.825428366,0,-0.978864613,0,0,0,0
20/07/1990,-0.965673905,-0.868581061,-0.67281505,-0.523824706,-0.70449091,-0.464702056,-0.697645081,-0.844496938,-0.67496679,-0.54104034,-0.838921721,0,-0.981575623,0,0,0,0
23/07/1990,-0.966676252,-0.384925005,-0.683457212,-0.280422719,-0.708612765,-0.120123861,-0.700918906,-0.345874741,-0.690081974,-0.579279226,-0.859911383,0,-0.954465525,0,0,0,0
24/07/1990,-0.996746668,-0.557435947,-0.658152515,-0.512234135,-0.689720932,-0.401282757,-0.712377293,-0.651050123,-0.691521515,-0.649719279,-0.880151415,0,-0.944976991,0,0,0,0
25/07/1990,-1.013786571,-0.557435947,-0.648692815,-0.396328427,-0.661554927,-0.252247402,-0.718924943,-0.707125748,-0.660571377,-0.573241507,-0.881650677,0,-0.95582103,0,0,0,0
26/07/1990,-0.991734932,-0.543885239,-0.652240202,-0.547005847,-0.662241903,-0.298754889,-0.700918906,-0.673311301,-0.634659633,-0.542382055,-0.855413599,0,-0.954465525,0,0,0,0
27/07/1990,-1.021805348,-0.538673428,-0.640415578,-0.315194431,-0.651937267,-0.464702056,-0.715651118,-0.730232286,-0.638978257,-0.638314699,-0.879401784,0,-0.972087089,0,0,0,0
30/07/1990,-1.028821779,-0.349484691,-0.63686819,-0.610753987,-0.651250291,-0.574628843,-0.717288031,-0.659785522,-0.599390871,-0.566532931,-0.868906953,0,-0.996486177,0,0,0,0
31/07/1990,-1.011781876,-0.604863427,-0.623861103,-0.58177756,-0.639228216,-0.529178344,-0.722198768,-0.67965151,-0.588594311,-0.601417528,-0.849416552,0,-1.02766279,0,0,0,0
1/08/1990,-1.040849945,-0.652290907,-0.63213834,-0.697683268,-0.651250291,-0.641219107,-0.758210843,-0.534108495,-0.600830413,-0.669174151,-0.877902523,0,-1.065616927,0,0,0,0
2/08/1990,-1.033833515,-0.66323571,-0.646800875,-0.552801133,-0.664989806,-0.495354718,-0.779490705,-0.477187509,-0.616665367,-0.59806324,-0.892145508,0,-1.056128393,0,0,0,0
3/08/1990,-1.015791265,-0.785713267,-0.65578759,-0.599163416,-0.67872932,-0.619022352,-0.79585983,-0.482259676,-0.63106078,-0.553115778,-0.873404738,0,-1.069683442,0,0,0,0
6/08/1990,-0.98171146,-0.788319173,-0.65389565,-0.749840837,-0.686286053,-0.713094314,-0.763121581,-0.636397196,-0.624582844,-0.647035849,-0.84716766,0,-1.060194907,0,0,0,0
7/08/1990,-0.983716155,-0.744539961,-0.62740849,-0.686092697,-0.658120049,-0.717322267,-0.763121581,-0.687682441,-0.613786284,-0.656427856,-0.84716766,0,-1.065616927,0,0,0,0
8/08/1990,-0.973692683,-0.812293503,-0.6207867,-0.715069124,-0.650219828,-0.74057601,-0.779490705,-0.706280387,-0.617385138,-0.621543258,-0.853164706,0,-1.047995363,0,0,0,0
9/08/1990,-0.963669211,-0.813857046,-0.623151625,-0.668706841,-0.623771262,-0.668700804,-0.786038355,-0.743335385,-0.598671101,-0.600075813,-0.83817209,0,-1.01681875,0,0,0,0
10/08/1990,-0.937608184,-0.828450117,-0.630955878,-0.726659695,-0.616901505,-0.726835162,-0.792586005,-0.560032904,-0.577077981,-0.418944248,-0.806687596,0,-1.069683442,0,0,0,0
13/08/1990,-0.971687988,-0.836789014,-0.617948791,-0.697683268,-0.609001284,-0.752202882,-0.81550278,-0.601173814,-0.577797752,-0.548419774,-0.823179474,0,-1.098149044,0,0,0,0
14/08/1990,-0.958657475,-0.863890431,-0.621969163,-0.761431407,-0.622740799,-0.736348057,-0.807318218,-0.71360685,-0.581396605,-0.584646087,-0.802939442,0,-1.075105461,0,0,0,0
15/08/1990,-0.958657475,-0.873271691,-0.619604238,-0.73245498,-0.63064102,-0.757487823,-0.79585983,-0.698531243,-0.59795133,-0.516889465,-0.793943873,0,-1.046639858,0,0,0,0
16/08/1990,-0.958657475,-0.853987991,-0.620313715,-0.825179547,-0.634075898,-0.876927505,-0.794222918,-0.748548445,-0.60874789,-0.605442674,-0.795443134,0,-1.047995363,0,0,0,0
17/08/1990,-0.92457767,-0.844606731,-0.627881475,-0.73245498,-0.653654706,-0.799767357,-0.787675268,-0.627380011,-0.622423532,-0.547748916,-0.787946826,0,-1.060194907,0,0,0,0
20/08/1990,-0.930591753,-0.853987991,-0.62740849,-0.651320985,-0.674263978,-0.799767357,-0.78931218,-0.734318199,-0.613066514,-0.569216361,-0.80069055,0,-1.065616927,0,0,0,0
21/08/1990,-0.934601142,-0.883695313,-0.62267864,-0.755636122,-0.657089585,0.204371556,-0.794222918,-0.706280387,-0.608028119,-0.582633514,-0.799940919,0,-1.071038946,0,0,0,0
22/08/1990,-0.933598795,-0.884737675,-0.630955878,-0.773021978,-0.642663095,-0.101098071,-0.786038355,-0.697404094,-0.578517522,-0.499447166,-0.787197196,0,-1.060194907,0,0,0,0
23/08/1990,-0.898516643,-0.618414136,-0.64443595,-0.738250266,-0.694186274,0.001429797,-0.753300106,-0.555242524,-0.534611512,0.452499839,-0.748966025,0,-1.056128393,0,0,0,0
24/08/1990,-0.890497865,-0.593397443,-0.662882365,-0.396328427,-0.713078107,0.38511656,-0.756573931,-0.66767556,-0.530292888,-0.176093779,-0.742968978,0,-1.046639858,0,0,0,0
27/08/1990,-0.903528379,-0.665320434,-0.650348262,-0.73245498,-0.686286053,0.02468354,-0.79585983,-0.594974499,-0.591473394,-0.005025078,-0.775952734,0,-1.064261422,0,0,0,0
28/08/1990,-0.898516643,-0.57776201,-0.653422665,-0.825179547,-0.696590689,-0.450961208,-0.80240748,-0.647668679,-0.605868807,0.28076028,-0.773703841,0,-1.073749956,0,0,0,0
29/08/1990,-0.936605836,-0.660108623,-0.648692815,-0.813588976,-0.716512986,-0.05141962,-0.838419555,-0.420548311,-0.626742156,-0.052655971,-0.817182428,0,-1.095438035,0,0,0,0
30/08/1990,-0.959659822,-0.562647758,-0.647510352,-0.813588976,-0.712047643,-0.538691239,-0.866247068,-0.397441772,-0.615945596,-0.029846811,-0.825428366,0,-1.144236211,0,0,0,0
31/08/1990,-0.964671558,-0.479779964,-0.695991314,-0.807793691,-0.707925789,-0.37380106,-0.86788398,-0.608218491,-0.624582844,-0.288127006,-0.829926151,0,-1.167279794,0,0,0,0
4/09/1990,-0.945626961,-0.675222875,-0.690079002,-0.680297412,-0.683881638,-0.053533596,-0.86133633,-0.654431568,-0.608028119,-0.340453903,-0.808936489,0,-1.201167417,0,0,0,0
5/09/1990,-0.933598795,-0.60642697,-0.690079002,-0.761431407,-0.675294442,-0.137035674,-0.849877943,-0.705153238,-0.596511789,-0.193536078,-0.797692027,0,-1.164568785,0,0,0,0
6/09/1990,-0.890497865,-0.73932815,-0.690551987,-0.749840837,-0.656402609,-0.332578515,-0.838419555,-0.682610274,-0.595792018,-0.249217263,-0.781200149,0,-1.149658231,0,0,0,0
7/09/1990,-0.913551851,-0.748188228,-0.681801764,-0.744045551,-0.651250291,-0.07044541,-0.862973243,-0.633579326,-0.620983991,-0.167372629,-0.796192765,0,-1.165924289,0,0,0,0
10/09/1990,-0.895509601,-0.723692717,-0.673997512,-0.697683268,-0.631327995,-0.343148399,-0.86133633,-0.561160052,-0.596511789,0.369984348,-0.774453472,0,-1.138814191,0,0,0,0
11/09/1990,-0.85641806,-0.805518149,-0.67281505,-0.645525699,-0.617588481,-0.024994912,-0.849877943,-0.735586241,-0.600830413,-0.234458394,-0.756462333,0,-1.141525201,0,0,0,0
12/09/1990,-0.838375811,-0.809687597,-0.676362437,-0.813588976,-0.621023359,-0.489012788,-0.86133633,-0.718819911,-0.610187431,-0.236470967,-0.747466763,0,-1.144236211,0,0,0,0
13/09/1990,-0.861429796,-0.83001366,-0.662172887,-0.691887983,-0.626175677,-0.409738663,-0.916991355,-0.381943484,-0.649774817,0.577950219,-0.763958641,0,-1.182190348,0,0,0,0
14/09/1990,-0.852408671,-0.843564369,-0.6491658,-0.790407834,-0.62892358,-0.38014299,-0.928449743,-0.663166967,-0.645456193,0.031201235,-0.759460856,0,-1.197100902,0,0,0,0
17/09/1990,-0.880474393,-0.836789014,-0.639233115,-0.825179547,-0.60316199,-0.30403983,-0.918628268,-0.663166967,-0.640417799,-0.29550644,-0.786447565,0,-1.175412824,0,0,0,0
18/09/1990,-0.860427449,-0.819590038,-0.637341175,-0.79620312,-0.599727112,-0.489012788,-0.915354443,-0.696981414,-0.626022386,-0.245192117,-0.765457902,0,-1.183545853,0,0,0,0
19/09/1990,-0.895509601,-0.842522006,-0.634503265,-0.842565403,-0.592857355,-0.318837667,-0.93990813,-0.633015752,-0.656972524,-0.184144071,-0.795443134,0,-1.194389892,0,0,0,0
20/09/1990,-0.919565934,-0.602257522,-0.63213834,-0.842565403,-0.602131527,-0.551375099,-0.86788398,-0.887892145,-0.628181698,-0.555799208,-0.781200149,0,-1.136103182,0,0,0,0
21/09/1990,-0.951641044,-0.535546341,-0.63213834,-0.859951259,-0.596292233,-0.509095566,-0.858062505,-0.902263285,-0.627461927,-0.610138678,-0.798441658,0,-1.125259142,0,0,0,0
24/09/1990,-0.944624614,-0.53502516,-0.637341175,-0.825179547,-0.607283845,-0.129636756,-0.836782643,-0.867885264,-0.636818945,-0.559153497,-0.792444611,0,-1.098149044,0,0,0,0
25/09/1990,-0.937608184,-0.467271618,-0.642780503,-0.709273839,-0.631327995,-0.33574948,-0.84169338,-0.910716896,-0.628901468,-0.600746671,-0.780450518,0,-1.100860054,0,0,0,0
26/09/1990,-0.937608184,-0.490724767,-0.639233115,-0.848360688,-0.634075898,-0.427707465,-0.838419555,-0.913534767,-0.628901468,-0.611480393,-0.786447565,0,-1.09137152,0,0,0,0
27/09/1990,-0.930591753,-0.321862092,-0.63497625,-0.848360688,-0.615871041,-0.387541908,-0.84169338,-0.923538208,-0.629621239,-0.513535176,-0.775203103,0,-1.0859495,0,0,0,0
28/09/1990,-0.933598795,-0.512614373,-0.691261464,-0.552801133,-0.614153602,-0.580970773,-0.840056468,-0.892400738,-0.641137569,-0.60946782,-0.780450518,0,-1.084593995,0,0,0,0
1/10/1990,-0.959659822,-0.674180513,-0.664064827,-0.529619991,-0.575682961,-0.548204134,-0.871157805,-0.873943686,-0.680005185,-0.392780799,-0.81943132,0,-1.138814191,0,0,0,0
2/10/1990,-0.947631656,-0.774247283,-0.671159602,-0.738250266,-0.584270158,-0.656016944,-0.858062505,-0.906208304,-0.695120369,-0.400160234,-0.814183904,0,-1.114415103,0,0,0,0
3/10/1990,-0.867443879,-0.689815946,-0.67281505,-0.709273839,-0.584270158,-0.585198726,-0.833508818,-0.845201406,-0.700878534,-0.394122515,-0.77295421,0,-1.103571064,0,0,0,0
4/10/1990,-0.866441532,-0.818026495,-0.67281505,-0.761431407,-0.590109452,-0.665529839,-0.82205043,-0.868307944,-0.713834406,-0.559153497,-0.779700888,0,-1.099504549,0,0,0,0
5/10/1990,-0.868446227,-0.851382085,-0.671159602,-0.784612549,-0.589422476,-0.644390072,-0.838419555,-0.870562241,-0.708796011,-0.617518112,-0.78194978,0,-1.106282074,0,0,0,0
8/10/1990,-0.784249062,-0.784670905,-0.66335535,-0.738250266,-0.598009672,-0.799767357,-0.805681305,-0.904376688,-0.695120369,-0.606113532,-0.730974885,0,-1.076460966,0,0,0,0
9/10/1990,-0.792267839,-0.842000825,-0.664064827,-0.726659695,-0.596292233,-0.720493232,-0.80240748,-0.87929764,-0.693680827,-0.544394628,-0.730225255,0,-1.080527481,0,0,0,0
10/10/1990,-0.82434295,-0.831056022,-0.673997512,-0.813588976,-0.609001284,-0.590483667,-0.792586005,-0.861826842,-0.725350736,-0.347162479,-0.757961594,0,-1.092727025,0,0,0,0
11/10/1990,-0.85641806,-0.849297361,-0.681801764,-0.465871852,-0.632358459,-0.673985745,-0.812228955,-0.897472905,-0.726070507,-0.624897546,-0.771454949,0,-1.119837123,0,0,0,0
12/10/1990,-0.864436838,-0.861805707,-0.675889452,-0.65711627,-0.615871041,-0.74691794,-0.825324255,-0.873380111,-0.741905461,-0.578608368,-0.771454949,0,-1.145591716,0,0,0,0
15/10/1990,-0.896511948,-0.862848069,-0.682984227,-0.773021978,-0.616901505,-0.84838882,-0.84169338,-0.895359502,-0.735427525,-0.514206034,-0.790195719,0,-1.153724745,0,0,0,0
16/10/1990,-0.909542462,-0.880568226,-0.688187062,-0.703478553,-0.620336384,-0.757487823,-0.851514855,-0.891837164,-0.736147296,-0.634289553,-0.802189812,0,-1.176768329,0,0,0,0
17/10/1990,-0.900521337,-0.865453975,-0.695281837,-0.703478553,-0.615184066,-0.747974928,-0.838419555,-0.914239235,-0.715273947,-0.391439084,-0.789446088,0,-1.161857775,0,0,0,0
18/10/1990,-0.910544809,-0.880568226,-0.692443927,-0.715069124,-0.605566405,-0.725778174,-0.843330293,-0.893527886,-0.725350736,-0.54104034,-0.802189812,0,-1.16050227,0,0,0,0
19/10/1990,-0.891500212,-0.867017518,-0.694099374,-0.697683268,-0.605566405,-0.725778174,-0.838419555,-0.878452278,-0.739746149,-0.630264407,-0.798441658,0,-1.16050227,0,0,0,0
22/10/1990,-0.873457963,-0.852424447,-0.695281837,-0.761431407,-0.693155811,-0.369573107,-0.825324255,-0.89648665,-0.746943856,-0.602088386,-0.80069055,0,-1.16321328,0,0,0,0
23/10/1990,-0.848399283,-0.065440994,-0.686531614,-0.691887983,-0.673577003,0.111356583,-0.817139693,-0.901136137,-0.692961057,-0.62959355,-0.789446088,0,-1.161857775,0,0,0,0
24/10/1990,-0.859425102,-0.486555319,-0.685822137,-0.662911556,-0.663272367,0.115584536,-0.80895513,-0.875352621,-0.702318075,-0.616176397,-0.80069055,0,-1.15508025,0,0,0,0
25/10/1990,-0.87446031,-0.496457759,-0.682984227,-0.662911556,-0.65468517,-0.120123861,-0.825324255,-0.892823418,-0.710955323,-0.643010703,-0.816432797,0,-1.16050227,0,0,0,0
26/10/1990,-0.904530726,-0.133194536,-0.686531614,-0.535415277,-0.65468517,-0.374858048,-0.84169338,-0.874084579,-0.733987984,-0.617518112,-0.848666921,0,-1.168635299,0,0,0,0
29/10/1990,-0.921570628,-0.184270283,-0.688896539,-0.628139843,-0.673577003,-0.155004476,-0.83514573,-0.870844028,-0.736147296,-0.602759244,-0.861410645,0,-1.174057319,0,0,0,0
30/10/1990,-0.925580017,-0.422971225,-0.684166689,-0.500643564,-0.682851175,-0.277615122,-0.82205043,-0.881129255,-0.732548443,-0.643010703,-0.861410645,0,-1.15779126,0,0,0,0
31/10/1990,-0.920568281,-0.590270356,-0.673524527,-0.431100139,-0.66911166,-0.387541908,-0.82859808,-0.886201422,-0.734707755,-0.588000375,-0.85691286,0,-1.169990804,0,0,0,0
1/11/1990,-0.89951899,-0.401081619,-0.682274749,-0.628139843,-0.684568614,-0.251190414,-0.826961168,-0.876620663,-0.744064773,-0.576595795,-0.844918767,0,-1.168635299,0,0,0,0
2/11/1990,-0.900521337,-0.458411539,-0.685349152,-0.738250266,-0.681133736,-0.526007379,-0.82205043,-0.873802792,-0.75126248,-0.612151251,-0.855413599,0,-1.15236924,0,0,0,0
5/11/1990,-0.94261992,-0.258277999,-0.682984227,-0.738250266,-0.677698857,-0.508038578,-0.818776605,-0.826885247,-0.764218352,-0.57525408,-0.888397354,0,-1.15779126,0,0,0,0
6/11/1990,-0.953645739,-0.435479571,-0.669267662,-0.599163416,-0.664989806,-0.413966617,-0.823687343,-0.871125815,-0.783652159,-0.573241507,-0.905638862,0,-1.151013736,0,0,0,0
7/11/1990,-0.928587059,-0.482907051,-0.667612215,-0.773021978,-0.663959342,-0.438277348,-0.820413518,-0.859854333,-0.788690554,-0.576595795,-0.886898092,0,-1.149658231,0,0,0,0
8/11/1990,-0.9315941,-0.602778703,-0.676362437,-0.801998405,-0.672546539,-0.571457878,-0.805681305,-0.859995226,-0.777893994,-0.585987802,-0.883149938,0,-1.130681162,0,0,0,0
9/11/1990,-0.971687988,-0.321862092,-0.66335535,-0.755636122,-0.639915192,0.206485532,-0.81550278,-0.786167017,-0.808844132,-0.556470066,-0.932625571,0,-1.149658231,0,0,0,0
12/11/1990,-0.959659822,-0.567859569,-0.66335535,-0.807793691,-0.627893117,-0.124351814,-0.818776605,-0.855486633,-0.819640692,-0.635631269,-0.917632955,0,-1.153724745,0,0,0,0
13/11/1990,-0.976699724,-0.562647758,-0.6586255,-0.73245498,-0.61930592,-0.355832258,-0.823687343,-0.842665322,-0.85059083,-0.553115778,-0.943870033,0,-1.164568785,0,0,0,0
14/11/1990,-1.004765446,-0.250981464,-0.65389565,-0.564391704,-0.611749187,-0.183543161,-0.86133633,-0.68007419,-0.86138739,-0.451816273,-0.970107111,0,-1.206589436,0,0,0,0
15/11/1990,-0.998751363,-0.586622089,-0.65105774,-0.564391704,-0.616901505,-0.540805216,-0.876068543,-0.686555293,-0.836915188,-0.539698625,-0.957363388,0,-1.248610088,0,0,0,0
16/11/1990,-0.965673905,-0.511572011,-0.673997512,-0.72086441,-0.614153602,-0.649675014,-0.856425593,-0.737136069,-0.833316335,-0.590012948,-0.932625571,0,-1.233699534,0,0,0,0
19/11/1990,-0.953645739,-0.507923743,-0.671632587,-0.65711627,-0.60487943,-0.422422523,-0.838419555,-0.771373197,-0.856348996,-0.577266653,-0.925878894,0,-1.220144485,0,0,0,0
20/11/1990,-0.983716155,-0.482907051,-0.676362437,-0.709273839,-0.611749187,-0.41185264,-0.87443163,-0.719806165,-0.877942115,-0.482004867,-0.961861172,0,-1.260809632,0,0,0,0
21/11/1990,-0.957655128,-0.452678547,-0.672342065,-0.749840837,-0.610718723,-0.48161387,-0.884253105,-0.71600204,-0.857068766,-0.498776308,-0.901141077,0,-1.240477059,0,0,0,0
23/11/1990,-0.94963635,-0.554308861,-0.666429752,-0.790407834,-0.603848966,-0.584141737,-0.866247068,-0.806878366,-0.84987106,-0.566532931,-0.886898092,0,-1.241832564,0,0,0,0
26/11/1990,-0.970685641,-0.554830042,-0.661699902,-0.535415277,-0.590109452,-0.245905472,-0.885890018,-0.713184169,-0.846272207,-0.518902038,-0.90338997,0,-1.270298167,0,0,0,0
27/11/1990,-0.976699724,-0.298408943,-0.679909824,-0.489052993,-0.612436163,-0.293469947,-0.889163843,-0.494094733,-0.811003444,-0.294164725,-0.886148461,0,-1.277075691,0,0,0,0
28/11/1990,-1.000756057,-0.320298549,-0.682274749,-0.645525699,-0.624458238,-0.516494484,-0.869520893,-0.516637697,-0.777893994,-0.206282373,-0.873404738,0,-1.274364681,0,0,0,0
29/11/1990,-0.975697377,-0.026873593,-0.672342065,-0.628139843,-0.611749187,-0.489012788,-0.843330293,-0.243586039,-0.771416058,-0.357225344,-0.848666921,0,-1.294697255,0,0,0,0
30/11/1990,-0.973692683,-0.617371773,-0.676362437,-0.541210562,-0.631327995,-0.366402142,-0.838419555,-0.529599902,-0.778613765,-0.539698625,-0.864409168,0,-1.262165137,0,0,0,0
3/12/1990,-0.905533073,-0.544927601,-0.676362437,-0.570186989,-0.626175677,-0.663415862,-0.831871905,-0.638651493,-0.769976517,-0.505484885,-0.829176521,0,-1.248610088,0,0,0,0
4/12/1990,-0.927584712,-0.593918624,-0.682984227,-0.674502126,-0.629610556,-0.641219107,-0.838419555,-0.555524311,-0.768536976,-0.277393284,-0.829176521,0,-1.263520642,0,0,0,0
5/12/1990,-0.959659822,-0.662193348,-0.673524527,-0.616549272,-0.613466626,-0.589426679,-0.844967205,-0.673029514,-0.775014912,-0.382047077,-0.855413599,0,-1.270298167,0,0,0,0
6/12/1990,-0.94261992,-0.663756891,-0.661699902,-0.373147285,-0.606596869,-0.479499893,-0.84169338,-0.640624002,-0.770696288,-0.430348828,-0.841170613,0,-1.251321098,0,0,0,0
7/12/1990,-0.95665278,-0.684604135,-0.64632789,-0.570186989,-0.584270158,-0.529178344,-0.843330293,-0.74234913,-0.765657893,-0.478650579,-0.847917291,0,-1.21878898,0,0,0,0
10/12/1990,-0.952643392,-0.715875,-0.643253488,-0.326785002,-0.557478105,-0.444619278,-0.836782643,-0.726709948,-0.774295141,-0.579950084,-0.845668398,0,-1.217433476,0,0,0,0
11/12/1990,-0.94963635,-0.690337127,-0.649875277,-0.541210562,-0.556791129,-0.624307294,-0.831871905,-0.67486113,-0.779333535,-0.530306618,-0.847917291,0,-1.210655951,0,0,0,0
12/12/1990,-0.929589406,-0.742976417,-0.649875277,-0.674502126,-0.552325787,-0.638048142,-0.82859808,-0.583984804,-0.782212618,-0.302885874,-0.842669875,0,-1.207944941,0,0,0,0
13/12/1990,-0.952643392,-0.708057284,-0.64632789,-0.628139843,-0.549921372,-0.743746975,-0.85478868,-0.576376553,-0.790130095,-0.538356909,-0.868906953,0,-1.210655951,0,0,0,0
14/12/1990,-0.945626961,-0.738806969,-0.639233115,-0.477462423,-0.548203932,-0.74057601,-0.846604118,-0.682892061,-0.800926655,-0.498776308,-0.868157322,0,-1.21878898,0,0,0,0
17/12/1990,-0.94261992,-0.802391062,-0.636158713,-0.738250266,-0.54373859,-0.780741567,-0.82859808,-0.569895451,-0.796608031,-0.49542202,-0.869656584,0,-1.210655951,0,0,0,0
18/12/1990,-0.952643392,-0.778416732,-0.638050653,-0.830974832,-0.548890908,-0.805052298,-0.836782643,-0.66570305,-0.821080234,-0.302215017,-0.883149938,0,-1.225566505,0,0,0,0
19/12/1990,-0.975697377,-0.838873739,-0.6491658,-0.575982274,-0.564347862,-0.728949139,-0.85478868,-0.57186796,-0.835475647,-0.34112476,-0.904139601,0,-1.247254583,0,0,0,0
20/12/1990,-1.010779529,-0.320298549,-0.651530725,-0.697683268,-0.56950018,-0.728949139,-0.810592043,-0.912407619,-0.807404591,-0.569216361,-0.920631478,0,-1.178123834,0,0,0,0
21/12/1990,-1.055885153,-0.481864689,-0.652240202,-0.662911556,-0.699338592,-0.607395481,-0.812228955,-0.938050241,-0.805245279,-0.620201543,-0.944619664,0,-1.172701814,0,0,0,0
24/12/1990,-1.056887501,-0.770077834,-0.647510352,-0.854155974,-0.692468835,-0.72789215,-0.817139693,-0.934246116,-0.804525508,-0.684603877,-0.946118926,0,-1.15779126,0,0,0,0
26/12/1990,-1.043856987,-0.706493741,-0.631428863,-0.686092697,-0.664989806,-0.264931262,-0.805681305,-0.945940279,-0.794448719,-0.651731852,-0.933375202,0,-1.148302726,0,0,0,0
27/12/1990,-1.069918014,-0.319777368,-0.638523638,-0.680297412,-0.675981418,-0.524950391,-0.818776605,-0.929737523,-0.803805738,-0.649048422,-0.947618187,0,-1.168635299,0,0,0,0
28/12/1990,-1.075932097,-0.393263903,-0.639233115,-0.784612549,-0.677698857,-0.604224516,-0.820413518,-0.926074291,-0.814602298,-0.5638495,-0.958862649,0,-1.171346309,0,0,0,0
31/12/1990,-1.057889848,-0.743497598,-0.633793788,-0.842565403,-0.677698857,-0.726835162,-0.826961168,-0.921847485,-0.813882527,-0.68929988,-0.953615234,0,-1.178123834,0,0,0,0
2/01/1991,-1.07492975,-0.766950748,-0.640888563,-0.79620312,-0.682164199,-0.518608461,-0.82859808,-0.91564817,-0.835475647,-0.520914611,-0.971606373,0,-1.161857775,0,-0.905533073,0,0
3/01/1991,-1.04987107,-0.759654212,-0.6397061,-0.767226693,-0.66911166,-0.328350562,-0.823687343,-0.921988379,-0.838354729,-0.579279226,-0.957363388,0,-1.183545853,0,-0.902526032,0,0
4/01/1991,-1.026817084,-0.773204921,-0.633793788,-0.761431407,-0.655372146,-0.408681675,-0.817139693,-0.921565698,-0.846991977,-0.565191215,-0.939372248,0,-1.194389892,0,-0.910544809,0,0
